order_id,order_date,region,store_id,salesperson_id,product_category,product_name,sales_channel,customer_segment,customer_age,units_sold,unit_price,discount_pct,revenue,cost,profit,profit_margin_pct,marketing_spend,satisfaction_score,payment_method
ORD-2023-00572,2023-01-30,North,ST-02,SP-14,Electronics,Smart Watch,In-Store,Consumer,35,2,323.54,8.1,557.73,351.04,206.69,37.06,17.81,8.1,Credit Card
ORD-2023-00573,2023-02-09,South,ST-08,SP-39,Clothing,Casual Shirt,In-Store,Consumer,34,8,178.38,3.2,1433.24,739.78,693.46,48.38,53.83,8.0,Credit Card
ORD-2024-00574,2024-10-31,East,ST-16,SP-49,Electronics,USB-C Hub,Online,SMB,27,12,623.93,10.8,8854.34,5099.89,3754.45,42.4,804.67,8.8,Cash
ORD-2023-00575,2023-06-11,South,ST-09,SP-30,Clothing,Sports Hoodie,In-Store,Enterprise,30,22,111.33,4.4,1857.91,755.33,1102.58,59.35,52.59,5.4,Debit Card
ORD-2024-00576,2024-10-03,South,ST-10,SP-26,Sports & Outdoors,Camping Tent,In-Store,SMB,59,4,125.54,23.1,465.89,186.9,278.99,59.88,23.47,8.1,Credit Card
ORD-2022-00577,2022-11-29,North,ST-04,SP-17,Home & Garden,Garden Tool Kit,Online,Consumer,62,1,239.74,11.8,244.17,138.39,105.78,43.32,22.3,7.7,Debit Card
ORD-2024-00578,2024-01-11,East,ST-18,SP-02,Home & Garden,Garden Tool Kit,Online,Consumer,65,4,239.74,10.9,963.46,550.44,413.02,42.87,92.87,8.0,Credit Card
ORD-2022-00579,2022-01-26,North,ST-01,SP-42,Home & Garden,LED Desk Lamp,In-Store,Consumer,27,4,310.44,17.1,815.07,350.36,464.71,57.01,31.17,7.4,Debit Card
ORD-2024-00580,2024-12-27,East,ST-16,SP-38,Clothing,Denim Jeans,Phone,Consumer,27,6,124.2,15.4,692.58,289.27,403.31,58.23,34.31,6.5,Credit Card
ORD-2024-00581,2024-03-26,East,ST-13,SP-11,Home & Garden,Robot Vacuum,Online,Consumer,48,5,115.68,13.4,607.32,261.58,345.74,56.93,44.93,7.5,Debit Card
ORD-2023-00582,2023-01-08,East,ST-13,SP-29,Food & Beverage,Premium Tea Set,Online,Enterprise,33,22,49.25,5.8,1242.2,540.78,701.42,56.47,93.94,6.7,Cash
ORD-2022-00583,2022-08-12,West,ST-20,SP-06,Clothing,Denim Jeans,Online,Enterprise,23,40,124.2,9.0,3642.97,1772.21,1870.76,51.35,205.67,7.3,Debit Card
ORD-2022-00584,2022-03-27,North,ST-05,SP-01,Clothing,Sports Hoodie,Partner,Consumer,53,6,111.33,10.9,455.58,194.59,260.99,57.29,50.53,10.0,Credit Card
ORD-2023-00585,2023-12-04,West,ST-25,SP-16,Sports & Outdoors,Foam Roller,In-Store,Consumer,44,2,149.11,0.6,316.23,166.97,149.26,47.2,11.9,8.6,Bank Transfer
ORD-2022-00586,2022-02-22,East,ST-17,SP-18,Sports & Outdoors,Resistance Bands Set,Online,Consumer,64,7,230.35,12.0,1700.94,647.26,1053.68,61.95,147.35,5.3,Bank Transfer
ORD-2023-00587,2023-10-22,North,ST-03,SP-03,Sports & Outdoors,Foam Roller,Online,SMB,60,5,149.11,6.9,827.31,446.45,380.86,46.04,83.72,5.7,Debit Card
ORD-2022-00588,2022-07-25,West,ST-21,SP-39,Electronics,Smart Watch,Partner,Consumer,67,3,323.54,9.2,1022.59,577.56,445.03,43.52,122.65,7.8,Debit Card
ORD-2024-00589,2024-08-14,North,ST-04,SP-08,Food & Beverage,Gourmet Nuts Bundle,Online,SMB,64,6,27.14,8.2,170.42,69.42,101.0,59.27,10.85,9.9,Debit Card
ORD-2023-00590,2023-07-29,South,ST-09,SP-43,Food & Beverage,Organic Coffee Box,In-Store,Consumer,62,2,52.46,14.9,95.09,33.27,61.82,65.01,3.17,6.7,Debit Card
ORD-2022-00591,2022-05-13,East,ST-16,SP-46,Home & Garden,Garden Tool Kit,In-Store,Consumer,57,7,239.74,15.2,1570.05,691.2,878.85,55.98,48.32,8.2,Bank Transfer
ORD-2023-00592,2023-01-21,West,ST-19,SP-37,Clothing,Casual Shirt,Partner,Consumer,22,4,178.38,16.3,638.81,330.38,308.43,48.28,56.97,8.1,Credit Card
ORD-2024-00593,2024-01-18,West,ST-25,SP-09,Food & Beverage,Gourmet Nuts Bundle,In-Store,Enterprise,22,39,27.14,6.5,1054.48,445.44,609.04,57.76,37.04,7.8,Debit Card
ORD-2022-00594,2022-10-29,East,ST-14,SP-48,Home & Garden,Garden Tool Kit,Online,SMB,54,6,239.74,5.9,1830.89,1011.71,819.18,44.74,152.97,9.2,Bank Transfer
ORD-2023-00595,2023-03-18,East,ST-18,SP-25,Electronics,Bluetooth Speaker,Online,Consumer,68,4,545.94,12.8,2350.88,1313.99,1036.89,44.11,229.31,8.3,Bank Transfer
ORD-2024-00596,2024-03-13,South,ST-12,SP-11,Sports & Outdoors,Trekking Poles,In-Store,SMB,52,15,76.72,7.6,1087.95,511.05,576.9,53.03,37.85,8.8,Bank Transfer
ORD-2023-00597,2023-02-04,East,ST-17,SP-26,Electronics,Bluetooth Speaker,Phone,Consumer,25,5,545.94,8.5,2400.69,1387.19,1013.5,42.22,112.72,7.2,Cash
ORD-2022-00598,2022-10-24,North,ST-06,SP-13,Home & Garden,Robot Vacuum,Online,Consumer,28,3,115.68,7.3,397.76,229.46,168.3,42.31,35.25,6.6,Debit Card
ORD-2022-00599,2022-12-11,West,ST-19,SP-23,Sports & Outdoors,Resistance Bands Set,Partner,Enterprise,54,47,230.35,8.2,10461.64,4239.65,6221.99,59.47,1185.86,7.5,Debit Card
ORD-2024-00600,2024-03-23,East,ST-18,SP-39,Sports & Outdoors,Foam Roller,Phone,Consumer,64,8,149.11,16.8,1253.69,615.0,638.69,50.94,65.08,8.5,Debit Card
ORD-2024-00601,2024-06-30,South,ST-07,SP-08,Electronics,USB-C Hub,In-Store,Consumer,36,8,623.93,5.9,4839.87,3275.19,1564.68,32.33,227.78,8.0,Credit Card
ORD-2024-00602,2024-06-07,South,ST-08,SP-07,Clothing,Formal Blazer,Partner,Consumer,33,1,131.12,7.6,130.66,64.6,66.06,50.56,15.29,8.8,Credit Card
ORD-2024-00603,2024-12-21,East,ST-17,SP-38,Food & Beverage,Organic Coffee Box,Phone,SMB,64,8,52.46,16.7,384.05,155.26,228.79,59.57,16.2,6.9,Bank Transfer
ORD-2022-00604,2022-03-22,North,ST-02,SP-42,Electronics,4K Monitor,Phone,Enterprise,29,33,571.22,20.9,11451.62,6632.46,4819.16,42.08,883.79,8.4,Debit Card
ORD-2022-00605,2022-01-01,South,ST-07,SP-34,Sports & Outdoors,Camping Tent,In-Store,SMB,58,13,125.54,9.6,1075.52,588.98,486.54,45.24,39.2,6.8,Debit Card
ORD-2022-00606,2022-07-22,East,ST-13,SP-16,Electronics,Smart Watch,Online,Consumer,30,4,323.54,10.7,1061.88,634.11,427.77,40.28,96.63,7.4,Debit Card
ORD-2024-00607,2024-05-14,North,ST-03,SP-17,Clothing,Running Shoes,In-Store,Enterprise,38,19,83.82,9.8,1658.93,646.78,1012.15,61.01,75.62,9.4,Debit Card
ORD-2023-00608,2023-01-30,East,ST-17,SP-43,Home & Garden,Throw Pillow Set,In-Store,SMB,31,16,130.7,7.4,2047.01,1174.01,873.0,42.65,69.48,7.4,Credit Card
ORD-2023-00609,2023-07-08,North,ST-01,SP-44,Food & Beverage,Organic Coffee Box,Online,Enterprise,43,19,52.46,16.9,1043.36,348.34,695.02,66.61,58.92,5.6,Cash
ORD-2024-00610,2024-02-15,West,ST-25,SP-08,Electronics,4K Monitor,In-Store,Consumer,28,5,571.22,10.0,2713.01,1772.33,940.68,34.67,134.34,9.8,Debit Card
ORD-2022-00611,2022-12-16,South,ST-10,SP-12,Clothing,Formal Blazer,In-Store,Consumer,57,7,131.12,8.8,1063.92,423.29,640.63,60.21,30.03,6.9,Debit Card
ORD-2022-00612,2022-09-16,North,ST-05,SP-48,Clothing,Formal Blazer,In-Store,SMB,37,16,131.12,12.9,1923.15,780.1,1143.05,59.44,99.37,7.7,Debit Card
ORD-2024-00613,2024-08-17,East,ST-15,SP-28,Food & Beverage,Premium Tea Set,Online,Consumer,41,6,49.25,16.2,348.97,137.91,211.06,60.48,20.83,7.9,Credit Card
ORD-2022-00614,2022-04-28,North,ST-03,SP-36,Sports & Outdoors,Yoga Mat Pro,Partner,SMB,54,7,111.0,8.9,709.83,331.88,377.95,53.25,92.19,8.1,Bank Transfer
ORD-2024-00615,2024-12-26,East,ST-16,SP-01,Home & Garden,Garden Tool Kit,Online,SMB,56,10,239.74,23.3,2676.73,1389.25,1287.48,48.1,268.16,10.0,Cash
ORD-2022-00616,2022-03-28,East,ST-14,SP-44,Sports & Outdoors,Trekking Poles,Partner,SMB,45,19,76.72,7.0,1376.69,535.06,841.63,61.13,137.3,7.5,Cash
ORD-2022-00617,2022-12-16,South,ST-07,SP-22,Sports & Outdoors,Resistance Bands Set,Phone,Consumer,29,8,230.35,6.2,1301.02,541.51,759.51,58.38,89.21,6.7,Credit Card
ORD-2023-00618,2023-09-17,West,ST-24,SP-33,Sports & Outdoors,Yoga Mat Pro,Partner,Consumer,53,1,111.0,11.1,65.57,28.58,36.99,56.41,5.98,7.3,Credit Card
ORD-2022-00619,2022-01-11,South,ST-12,SP-12,Clothing,Winter Jacket,Online,Consumer,27,3,50.33,7.8,141.93,72.08,69.85,49.21,8.0,7.6,Debit Card
ORD-2024-00620,2024-08-21,South,ST-09,SP-24,Food & Beverage,Premium Tea Set,In-Store,SMB,50,17,49.25,4.5,990.51,349.71,640.8,64.69,38.05,6.5,Debit Card
ORD-2024-00621,2024-01-06,West,ST-24,SP-13,Electronics,4K Monitor,Online,SMB,43,8,571.22,12.1,5129.68,3648.35,1481.33,28.88,523.56,8.3,Bank Transfer
ORD-2024-00622,2024-09-28,East,ST-18,SP-46,Electronics,Gaming Mouse,In-Store,Consumer,46,2,261.24,14.8,619.73,354.14,265.59,42.86,22.47,7.7,Credit Card
ORD-2022-00623,2022-01-28,West,ST-20,SP-04,Home & Garden,Coffee Maker,In-Store,Consumer,22,5,331.73,6.1,1620.95,672.48,948.47,58.51,62.07,6.0,Credit Card
ORD-2023-00624,2023-01-18,South,ST-07,SP-17,Sports & Outdoors,Resistance Bands Set,In-Store,SMB,52,6,230.35,12.8,1133.07,527.33,605.74,53.46,36.65,6.4,Debit Card
ORD-2022-00625,2022-11-01,South,ST-08,SP-26,Electronics,Tablet HD,Partner,SMB,61,4,758.83,7.4,2656.28,1698.01,958.27,36.08,297.53,8.3,Credit Card
ORD-2024-00626,2024-05-22,East,ST-17,SP-28,Home & Garden,Coffee Maker,Online,SMB,44,10,331.73,6.6,4152.3,1696.46,2455.84,59.14,240.68,7.4,Debit Card
ORD-2022-00627,2022-04-17,East,ST-15,SP-14,Clothing,Casual Shirt,Partner,Enterprise,33,41,178.38,7.2,6753.29,2854.01,3899.28,57.74,511.99,9.0,Credit Card
ORD-2022-00628,2022-09-24,South,ST-12,SP-24,Home & Garden,Throw Pillow Set,In-Store,SMB,63,15,130.7,3.3,1957.09,820.31,1136.78,58.09,84.37,7.5,Credit Card
ORD-2022-00629,2022-09-04,North,ST-06,SP-13,Electronics,USB-C Hub,Partner,Enterprise,56,29,623.93,13.3,15977.98,11476.02,4501.96,28.18,1312.11,7.7,Debit Card
ORD-2023-00630,2023-01-28,South,ST-12,SP-17,Sports & Outdoors,Trekking Poles,Partner,Consumer,50,2,76.72,18.3,110.79,43.38,67.41,60.84,10.54,7.6,Debit Card
ORD-2024-00631,2024-10-28,West,ST-20,SP-39,Clothing,Running Shoes,Online,Consumer,25,4,83.82,13.6,489.62,213.3,276.32,56.44,43.51,9.9,Cash
ORD-2022-00632,2022-12-05,South,ST-11,SP-25,Food & Beverage,Energy Drink Case,In-Store,SMB,33,9,13.54,10.7,132.34,39.88,92.46,69.87,6.65,5.3,Credit Card
ORD-2024-00633,2024-11-16,East,ST-18,SP-47,Food & Beverage,Protein Bar Pack,Phone,SMB,39,8,22.99,5.3,273.81,104.06,169.75,62.0,14.38,5.6,Debit Card
ORD-2023-00634,2023-07-23,West,ST-21,SP-04,Home & Garden,Air Purifier,Partner,SMB,29,14,97.51,11.4,1508.68,867.49,641.19,42.5,134.99,5.5,Credit Card
ORD-2023-00635,2023-06-25,West,ST-22,SP-40,Clothing,Winter Jacket,In-Store,Enterprise,44,27,50.33,4.7,1189.16,613.64,575.52,48.4,48.63,9.5,Credit Card
ORD-2022-00636,2022-08-06,West,ST-24,SP-25,Sports & Outdoors,Camping Tent,Partner,Consumer,57,8,125.54,5.3,1108.03,471.68,636.35,57.43,116.23,7.1,Credit Card
ORD-2024-00637,2024-03-20,North,ST-02,SP-47,Home & Garden,Coffee Maker,Online,Consumer,53,3,331.73,15.4,971.74,419.5,552.24,56.83,80.99,8.5,Credit Card
ORD-2023-00638,2023-08-01,North,ST-02,SP-12,Home & Garden,Garden Tool Kit,In-Store,Enterprise,26,39,239.74,18.3,9847.55,5659.09,4188.46,42.53,299.42,7.7,Credit Card
ORD-2024-00639,2024-12-14,North,ST-01,SP-39,Electronics,Gaming Mouse,Online,Consumer,63,3,261.24,5.6,1131.37,638.33,493.04,43.58,71.1,7.3,Bank Transfer
ORD-2022-00640,2022-01-20,West,ST-19,SP-35,Home & Garden,Coffee Maker,Phone,Enterprise,30,46,331.73,17.7,9400.54,5140.06,4260.48,45.32,498.85,7.8,Debit Card
ORD-2024-00641,2024-09-07,North,ST-01,SP-35,Home & Garden,Garden Tool Kit,In-Store,Enterprise,24,28,239.74,3.6,6284.16,3516.38,2767.78,44.04,238.59,8.2,Credit Card
ORD-2023-00642,2023-04-10,South,ST-08,SP-23,Home & Garden,Air Purifier,Partner,Consumer,65,2,97.51,9.1,156.06,90.26,65.8,42.16,13.03,7.6,Bank Transfer
ORD-2023-00643,2023-08-01,South,ST-11,SP-22,Electronics,Wireless Headphones,Partner,Consumer,33,6,286.18,10.9,1108.0,737.38,370.62,33.45,87.55,7.1,Credit Card
ORD-2023-00644,2023-08-11,South,ST-07,SP-18,Sports & Outdoors,Foam Roller,Online,SMB,67,3,149.11,16.7,495.0,270.4,224.6,45.37,46.2,7.0,Cash
ORD-2022-00645,2022-10-28,South,ST-10,SP-29,Home & Garden,LED Desk Lamp,Phone,Enterprise,49,27,310.44,4.3,9328.31,4273.76,5054.55,54.19,434.62,7.5,Bank Transfer
ORD-2024-00646,2024-10-09,South,ST-12,SP-27,Home & Garden,Garden Tool Kit,Online,Consumer,63,7,239.74,8.0,2141.37,1048.15,1093.22,51.05,174.78,6.4,Bank Transfer
ORD-2024-00647,2024-12-26,East,ST-14,SP-25,Electronics,Gaming Mouse,In-Store,Consumer,36,4,261.24,7.1,1629.94,952.79,677.15,41.54,78.91,6.6,Debit Card
ORD-2022-00648,2022-10-01,West,ST-19,SP-23,Clothing,Running Shoes,Online,Enterprise,57,36,83.82,5.5,3288.99,1630.99,1658.0,50.41,193.0,8.5,Bank Transfer
ORD-2022-00649,2022-10-10,North,ST-06,SP-46,Electronics,Laptop Pro,In-Store,SMB,25,5,390.62,8.8,2032.57,1323.14,709.43,34.9,64.63,8.0,Debit Card
ORD-2023-00650,2023-05-17,North,ST-05,SP-27,Electronics,Smart Watch,In-Store,Enterprise,55,29,323.54,8.7,9271.92,6238.47,3033.45,32.72,358.41,8.1,Debit Card
ORD-2022-00651,2022-01-28,South,ST-08,SP-04,Sports & Outdoors,Yoga Mat Pro,In-Store,SMB,32,16,111.0,12.3,1435.77,759.4,676.37,47.11,59.3,9.0,Credit Card
ORD-2024-00652,2024-10-24,South,ST-08,SP-28,Sports & Outdoors,Camping Tent,Partner,Consumer,30,7,125.54,11.2,966.38,403.19,563.19,58.28,78.3,5.3,Cash
ORD-2022-00653,2022-06-08,West,ST-22,SP-31,Clothing,Formal Blazer,In-Store,SMB,25,16,131.12,4.9,2239.88,885.15,1354.73,60.48,66.9,5.5,Cash
ORD-2022-00654,2022-02-27,South,ST-08,SP-35,Electronics,Tablet HD,In-Store,Consumer,41,4,758.83,11.6,1833.96,1018.77,815.19,44.45,63.2,6.3,Credit Card
ORD-2022-00655,2022-04-02,East,ST-16,SP-03,Electronics,Wireless Headphones,Partner,Enterprise,44,35,286.18,9.2,8695.33,5247.29,3448.04,39.65,812.48,7.2,Cash
ORD-2022-00656,2022-07-19,South,ST-12,SP-33,Electronics,Smart Watch,Online,Consumer,52,1,323.54,6.2,177.91,102.43,75.48,42.43,13.92,7.9,Debit Card
ORD-2022-00657,2022-07-11,West,ST-20,SP-14,Home & Garden,Garden Tool Kit,Online,Consumer,54,6,239.74,8.4,1482.41,627.97,854.44,57.64,103.71,5.5,Debit Card
ORD-2022-00658,2022-03-23,West,ST-25,SP-44,Clothing,Running Shoes,Partner,Consumer,31,8,83.82,3.5,644.86,246.4,398.46,61.79,74.79,5.3,Debit Card
ORD-2023-00659,2023-09-26,East,ST-13,SP-32,Electronics,Bluetooth Speaker,Online,SMB,26,14,545.94,7.0,6393.44,3593.71,2799.73,43.79,576.12,4.1,Credit Card
ORD-2023-00660,2023-06-09,West,ST-22,SP-42,Sports & Outdoors,Yoga Mat Pro,Partner,Consumer,45,7,111.0,7.8,714.54,346.8,367.74,51.47,79.2,8.4,Cash
ORD-2024-00661,2024-06-21,South,ST-11,SP-21,Clothing,Formal Blazer,In-Store,Consumer,65,1,131.12,13.6,134.37,55.67,78.7,58.57,6.41,10.0,Credit Card
ORD-2023-00662,2023-08-19,South,ST-11,SP-26,Sports & Outdoors,Resistance Bands Set,In-Store,Consumer,27,8,230.35,11.6,1626.21,866.8,759.41,46.7,63.68,7.8,Credit Card
ORD-2022-00663,2022-06-25,North,ST-01,SP-26,Home & Garden,Air Purifier,In-Store,Enterprise,43,41,97.51,5.2,3341.23,1782.32,1558.91,46.66,102.72,6.0,Bank Transfer
ORD-2024-00664,2024-08-20,North,ST-02,SP-21,Food & Beverage,Gourmet Nuts Bundle,Phone,Enterprise,45,40,27.14,5.2,1271.9,421.92,849.98,66.83,54.47,7.8,Cash
ORD-2024-00665,2024-05-16,South,ST-12,SP-12,Electronics,Wireless Headphones,Online,Enterprise,67,36,286.18,9.6,12559.37,8337.41,4221.96,33.62,859.73,7.8,Credit Card
ORD-2024-00666,2024-05-27,South,ST-09,SP-11,Electronics,Gaming Mouse,In-Store,Consumer,32,7,261.24,7.0,1917.99,1280.82,637.17,33.22,71.62,7.0,Bank Transfer
ORD-2022-00667,2022-01-21,East,ST-17,SP-13,Electronics,Smart Watch,Online,Consumer,68,6,323.54,1.3,2077.87,1459.51,618.36,29.76,209.5,6.2,Cash
ORD-2024-00668,2024-04-12,South,ST-12,SP-01,Sports & Outdoors,Resistance Bands Set,In-Store,Consumer,59,4,230.35,13.7,838.46,345.36,493.1,58.81,37.49,7.8,Credit Card
ORD-2022-00669,2022-12-07,East,ST-14,SP-23,Electronics,Tablet HD,Partner,Consumer,22,6,758.83,1.4,4815.46,3382.53,1432.93,29.76,482.15,8.5,Credit Card
ORD-2024-00670,2024-07-22,South,ST-09,SP-23,Sports & Outdoors,Hiking Backpack,In-Store,Consumer,29,8,80.92,8.1,639.15,262.1,377.05,58.99,27.02,6.2,Bank Transfer
ORD-2024-00671,2024-06-11,South,ST-12,SP-45,Home & Garden,Garden Tool Kit,Online,Consumer,28,2,239.74,3.3,576.38,232.26,344.12,59.7,58.08,8.9,Bank Transfer
ORD-2022-00672,2022-07-24,East,ST-17,SP-38,Home & Garden,Garden Tool Kit,Online,SMB,36,20,239.74,7.4,3895.94,1695.52,2200.42,56.48,305.99,8.7,Cash
ORD-2022-00673,2022-09-12,South,ST-10,SP-27,Sports & Outdoors,Foam Roller,Phone,Consumer,22,4,149.11,9.3,531.51,226.15,305.36,57.45,34.93,6.7,Bank Transfer
ORD-2024-00674,2024-04-29,East,ST-13,SP-27,Electronics,Laptop Pro,Online,SMB,55,13,390.62,6.8,6482.95,4622.71,1860.24,28.69,672.0,9.9,Cash
ORD-2023-00675,2023-05-11,East,ST-16,SP-13,Home & Garden,LED Desk Lamp,Phone,Consumer,58,7,310.44,21.6,2109.74,909.87,1199.87,56.87,157.28,6.8,Credit Card
ORD-2022-00676,2022-07-23,East,ST-14,SP-33,Electronics,Gaming Mouse,Phone,Consumer,38,3,261.24,19.9,398.75,233.13,165.62,41.53,18.09,7.9,Cash
ORD-2024-00677,2024-06-14,North,ST-05,SP-10,Electronics,Wireless Headphones,In-Store,Enterprise,68,39,286.18,11.5,11150.38,7606.68,3543.7,31.78,362.13,7.2,Credit Card
ORD-2023-00678,2023-02-01,East,ST-14,SP-47,Home & Garden,LED Desk Lamp,Phone,Consumer,39,3,310.44,11.4,926.0,476.81,449.19,48.51,58.21,7.0,Credit Card
ORD-2022-00679,2022-07-31,North,ST-05,SP-08,Electronics,4K Monitor,Online,SMB,26,14,571.22,18.4,6199.61,3628.97,2570.64,41.46,377.14,8.3,Debit Card
ORD-2024-00680,2024-09-23,West,ST-19,SP-14,Home & Garden,LED Desk Lamp,Partner,Consumer,50,3,310.44,6.3,1075.2,604.97,470.23,43.73,117.82,6.3,Cash
ORD-2022-00681,2022-03-06,North,ST-03,SP-23,Food & Beverage,Gourmet Nuts Bundle,In-Store,Enterprise,55,17,27.14,4.9,346.2,105.39,240.81,69.56,9.89,6.7,Cash
ORD-2024-00682,2024-01-18,North,ST-02,SP-02,Clothing,Running Shoes,Online,Consumer,30,8,83.82,5.0,637.76,250.56,387.2,60.71,57.39,7.3,Credit Card
ORD-2023-00683,2023-08-26,East,ST-16,SP-28,Food & Beverage,Energy Drink Case,Partner,SMB,34,11,13.54,20.6,139.42,43.98,95.44,68.46,16.39,7.4,Debit Card
ORD-2023-00684,2023-02-26,West,ST-22,SP-28,Sports & Outdoors,Hiking Backpack,In-Store,SMB,42,15,80.92,8.1,1184.43,564.28,620.15,52.36,43.79,7.1,Debit Card
ORD-2022-00685,2022-05-12,East,ST-13,SP-33,Clothing,Denim Jeans,Online,Consumer,63,6,124.2,7.7,441.18,174.73,266.45,60.39,41.84,6.8,Bank Transfer
ORD-2023-00686,2023-05-18,North,ST-06,SP-24,Clothing,Casual Shirt,Online,SMB,22,9,178.38,8.7,1665.4,818.27,847.13,50.87,165.11,7.9,Debit Card
ORD-2022-00687,2022-05-16,South,ST-11,SP-14,Food & Beverage,Organic Coffee Box,In-Store,Consumer,64,7,52.46,12.4,295.96,108.11,187.85,63.47,14.06,7.8,Credit Card
ORD-2024-00688,2024-10-08,East,ST-15,SP-27,Electronics,USB-C Hub,Online,SMB,46,3,623.93,6.1,2804.71,1849.49,955.22,34.06,272.32,7.8,Credit Card
ORD-2022-00689,2022-01-10,West,ST-21,SP-09,Sports & Outdoors,Hiking Backpack,Online,Consumer,55,1,80.92,2.9,71.86,28.47,43.39,60.38,6.79,7.2,Credit Card
ORD-2023-00690,2023-12-10,South,ST-11,SP-50,Clothing,Sports Hoodie,Online,SMB,51,6,111.33,16.1,581.13,297.12,284.01,48.87,35.41,6.9,Debit Card
ORD-2023-00691,2023-04-04,North,ST-01,SP-09,Electronics,Bluetooth Speaker,Partner,Consumer,36,4,545.94,13.3,1733.56,1192.84,540.72,31.19,206.24,7.6,Credit Card
ORD-2022-00692,2022-04-18,South,ST-07,SP-08,Electronics,4K Monitor,Online,SMB,61,15,571.22,5.9,7131.13,4128.62,3002.51,42.1,446.5,7.4,Cash
ORD-2024-00693,2024-08-01,North,ST-03,SP-10,Home & Garden,LED Desk Lamp,In-Store,Consumer,55,8,310.44,12.0,2594.31,1493.66,1100.65,42.43,92.68,7.6,Debit Card
ORD-2023-00694,2023-06-25,West,ST-24,SP-06,Clothing,Running Shoes,In-Store,Consumer,35,2,83.82,21.2,108.11,41.99,66.12,61.16,3.06,7.2,Debit Card
ORD-2023-00695,2023-03-19,East,ST-16,SP-13,Food & Beverage,Protein Bar Pack,Online,Consumer,55,6,22.99,14.1,141.35,49.02,92.33,65.32,11.0,8.6,Debit Card
ORD-2022-00696,2022-09-24,North,ST-03,SP-25,Sports & Outdoors,Trekking Poles,In-Store,Consumer,34,7,76.72,4.5,575.1,248.57,326.53,56.78,28.11,8.6,Credit Card
ORD-2022-00697,2022-07-29,North,ST-01,SP-48,Electronics,Laptop Pro,Partner,SMB,23,19,390.62,8.5,6718.34,3998.41,2719.93,40.49,843.93,8.6,Credit Card
ORD-2022-00698,2022-11-05,South,ST-10,SP-33,Clothing,Denim Jeans,Online,Enterprise,63,37,124.2,4.9,2838.27,1153.82,1684.45,59.35,183.01,8.0,Credit Card
ORD-2023-00699,2023-07-20,East,ST-16,SP-34,Food & Beverage,Organic Coffee Box,In-Store,Consumer,36,1,52.46,10.4,50.27,16.88,33.39,66.42,2.05,7.2,Credit Card
ORD-2024-00700,2024-04-08,South,ST-07,SP-15,Home & Garden,Garden Tool Kit,Online,SMB,35,12,239.74,12.9,2422.61,1094.62,1327.99,54.82,136.03,10.0,Credit Card
ORD-2023-00701,2023-01-15,East,ST-18,SP-40,Food & Beverage,Protein Bar Pack,Phone,Consumer,32,2,22.99,4.6,36.12,12.64,23.48,65.01,2.11,9.1,Credit Card
ORD-2024-00702,2024-05-26,South,ST-08,SP-17,Sports & Outdoors,Resistance Bands Set,In-Store,Consumer,60,8,230.35,10.6,1862.49,862.36,1000.13,53.7,63.21,7.2,Credit Card
ORD-2022-00703,2022-08-13,North,ST-01,SP-37,Home & Garden,Coffee Maker,Phone,Consumer,32,2,331.73,3.5,673.73,366.98,306.75,45.53,36.44,6.2,Cash
ORD-2023-00704,2023-06-12,East,ST-15,SP-24,Food & Beverage,Protein Bar Pack,Online,SMB,55,18,22.99,3.8,509.46,205.24,304.22,59.71,46.34,7.4,Cash
ORD-2022-00705,2022-02-12,North,ST-04,SP-15,Home & Garden,Air Purifier,Online,Enterprise,58,37,97.51,7.1,2502.54,1336.32,1166.22,46.6,163.43,9.1,Cash
ORD-2023-00706,2023-07-15,West,ST-24,SP-35,Sports & Outdoors,Hiking Backpack,Partner,Consumer,33,6,80.92,17.5,370.46,165.4,205.06,55.35,35.21,7.4,Credit Card
ORD-2023-00707,2023-07-20,South,ST-07,SP-38,Food & Beverage,Protein Bar Pack,Phone,Enterprise,51,32,22.99,6.1,545.77,243.1,302.67,55.46,32.73,6.9,Debit Card
ORD-2022-00708,2022-11-04,East,ST-15,SP-40,Food & Beverage,Premium Tea Set,Online,SMB,40,4,49.25,5.2,190.62,80.79,109.83,57.62,11.8,6.2,Credit Card
ORD-2024-00709,2024-09-27,South,ST-10,SP-23,Home & Garden,Robot Vacuum,Online,Enterprise,40,42,115.68,12.1,4725.78,2544.36,2181.42,46.16,299.81,8.5,Cash
ORD-2023-00710,2023-02-07,South,ST-07,SP-19,Electronics,USB-C Hub,Partner,SMB,65,16,623.93,7.7,7855.76,5528.16,2327.6,29.63,970.83,8.0,Debit Card
ORD-2023-00711,2023-09-11,East,ST-14,SP-37,Food & Beverage,Protein Bar Pack,Phone,Enterprise,34,36,22.99,10.1,970.06,334.83,635.23,65.48,43.73,6.1,Credit Card
ORD-2023-00712,2023-01-11,South,ST-10,SP-07,Electronics,USB-C Hub,In-Store,Consumer,65,8,623.93,7.0,4428.92,2787.18,1641.74,37.07,226.21,6.8,Debit Card
ORD-2024-00713,2024-08-02,North,ST-05,SP-02,Sports & Outdoors,Hiking Backpack,Online,Enterprise,41,47,80.92,9.4,3998.46,1605.93,2392.53,59.84,328.18,6.7,Cash
ORD-2024-00714,2024-03-15,North,ST-06,SP-01,Food & Beverage,Gourmet Nuts Bundle,In-Store,Enterprise,25,16,27.14,6.7,395.9,124.55,271.35,68.54,13.85,7.1,Credit Card
